date,name,price
2023-10-18,Gazole,1.899
2023-10-20,SP98,1.908
2023-10-14,E85,0.998
2023-07-24,SP98,1.99
2023-10-20,E10,1.798
2023-10-12,E10,1.737
2023-10-06,SP98,2.104
2023-10-17,GPLc,1.054
2023-10-20,E10,1.744
2023-10-20,SP95,1.851
2023-10-20,SP98,1.899
2023-10-18,Gazole,1.919
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.929
2023-10-19,SP98,1.99
2023-10-14,E10,1.852
2023-10-20,Gazole,1.807
2023-10-18,SP98,2.003
2023-10-07,SP95,1.939
2023-10-19,GPLc,1.115
2023-10-20,SP98,1.909
2023-10-19,SP95,1.791
2023-10-19,Gazole,1.949
2023-10-18,Gazole,1.865
2023-10-16,Gazole,1.939
2023-10-02,GPLc,0.919
2023-10-20,E10,1.805
2023-10-19,E85,0.994
2023-09-30,Gazole,1.989
2023-09-30,SP98,2.099
2023-10-20,E10,1.819
2023-10-17,E85,0.948
2023-10-20,Gazole,1.817
2023-10-07,E85,0.999
2023-10-11,E10,1.845
2023-10-20,SP95,1.909
2023-10-13,SP98,1.835
2023-10-06,SP98,1.969
2023-10-20,E85,0.999
2023-10-12,SP98,1.97
2023-10-20,Gazole,1.82
2023-10-06,SP98,1.94
2023-10-17,E10,1.757
2023-10-19,E85,0.998
2023-10-18,E85,0.945
2023-10-11,SP98,1.889
2023-10-18,E10,1.779
2023-10-20,Gazole,1.872
2023-10-18,Gazole,1.919
2023-10-13,SP95,1.879
2023-10-20,Gazole,1.824
2023-10-09,SP95,1.839
2023-10-18,SP98,1.869
2023-09-18,SP98,2.145
2023-10-12,Gazole,1.95
2023-10-17,SP95,1.861
2023-10-18,SP98,1.849
2023-10-18,Gazole,1.815
2023-10-14,E10,1.76
2023-10-12,E85,0.987
2023-10-18,SP98,1.959
2023-10-18,SP95,2.05
2023-10-16,E10,1.759
2023-10-10,Gazole,1.979
2023-10-18,Gazole,1.889
2023-10-18,E85,0.999
2023-10-09,SP95,1.919
2023-10-20,Gazole,1.853
2023-10-19,E85,0.999
2023-10-16,SP95,1.849
2023-10-18,E10,1.95
2023-10-17,Gazole,1.878
2023-10-16,E10,1.779
2023-10-20,SP98,1.854
2023-10-17,E10,1.757
2023-10-19,SP95,1.899
2023-10-19,Gazole,1.859
2023-10-20,Gazole,1.796
2023-10-09,E85,0.999
2023-10-19,SP95,1.979
2023-10-13,SP95,1.875
2023-10-18,SP95,1.809
2023-10-19,E10,1.79
2023-10-13,SP98,1.99
2023-10-19,GPLc,1.019
2023-10-20,SP95,1.79
2023-10-20,E10,1.756
2023-10-10,E10,1.845
2023-10-20,E10,1.919
2023-10-11,SP98,1.899
2023-10-20,SP98,2.032
2023-10-18,Gazole,1.867
2023-10-20,E10,1.922
2023-10-20,SP95,1.889
2023-10-13,Gazole,1.999
2023-05-16,SP98,1.99
2023-10-13,SP95,2.079
2023-10-18,E10,1.785
2023-10-17,E10,1.869
2023-10-18,E10,1.799
2023-10-20,SP98,1.99
2023-10-16,SP98,1.81
2023-10-19,Gazole,1.834
2023-10-19,SP98,2.016
2023-10-14,Gazole,1.829
2023-10-11,Gazole,1.89
2023-10-15,E85,0.998
2023-10-20,E10,1.814
2023-10-20,Gazole,1.818
2023-10-09,Gazole,1.909
2023-10-13,SP95,1.929
2023-10-20,SP98,1.867
2023-10-06,Gazole,1.981
2023-10-20,Gazole,1.874
2023-10-19,Gazole,1.869
2023-10-19,Gazole,1.869
2023-10-20,SP98,1.889
2023-10-18,Gazole,1.879
2023-10-20,SP98,1.841
2023-10-19,SP98,1.999
2023-10-18,SP98,1.81
2023-10-17,SP95,1.887
2023-10-18,E10,1.892
2023-09-13,E85,0.994
2023-10-20,SP98,1.865
2023-10-07,E85,0.994
2023-10-19,Gazole,1.899
2023-10-19,E10,1.759
2023-10-18,SP95,1.859
2023-10-19,SP98,1.882
2023-08-21,E85,0.998
2023-10-16,SP98,1.869
2023-10-19,E10,1.785
2023-10-18,SP98,1.829
2023-10-20,SP95,1.785
2023-10-12,SP98,1.899
2023-10-20,E10,1.827
2023-10-20,E10,1.816
2023-10-19,Gazole,1.868
2023-10-18,E85,0.959
2023-10-09,SP95,1.939
2023-10-18,E10,1.903
2023-10-16,SP95,1.891
2023-10-19,SP95,1.979
2023-10-19,E10,1.949
2023-10-20,Gazole,1.971
2023-10-12,SP95,1.879
2023-10-19,Gazole,1.919
2023-10-20,Gazole,1.843
2023-10-20,Gazole,1.844
2023-10-20,SP95,1.796
2023-07-19,E85,1.085
2023-10-17,E10,1.799
2023-10-19,Gazole,1.869
2023-10-19,SP98,1.969
2023-10-14,E85,1.01
2023-10-20,E10,1.804
2023-10-11,Gazole,1.869
2023-10-20,SP98,1.848
2023-10-07,E85,0.999
2023-10-13,Gazole,1.869
2023-10-14,SP98,1.919
2023-10-16,SP98,1.869
2023-08-30,SP98,2.08
2023-10-14,E10,1.789
2023-10-19,E10,1.789
2023-10-13,E85,0.994
2023-09-18,Gazole,1.929
2023-09-29,E85,0.998
2023-10-11,SP98,1.96
2023-10-20,E10,1.849
2023-10-13,E85,0.999
2023-10-17,SP98,1.849
2023-10-17,Gazole,1.879
2023-10-20,Gazole,1.893
2023-10-20,E10,1.744
2023-10-13,SP95,1.879
2023-10-19,Gazole,1.868
2023-10-16,E85,0.995
2023-10-19,Gazole,1.879
2023-10-19,Gazole,1.849
2023-10-19,E10,1.861
2023-10-20,E85,0.96
2023-10-14,E10,1.83
2023-10-20,E85,0.946
2023-10-14,SP95,1.859
2023-10-13,Gazole,1.94
2023-10-17,SP95,1.869
2023-10-17,SP98,1.899
2023-10-19,Gazole,1.835
2023-10-19,SP98,1.899
2023-09-08,GPLc,0.985
2023-09-08,SP98,1.99
2023-10-19,SP95,1.871
2023-10-17,E10,1.821
2023-10-14,Gazole,1.859
2023-10-17,Gazole,1.919
2023-10-17,Gazole,1.889
2023-10-18,E85,1.008
2023-10-19,Gazole,1.999
2023-10-17,Gazole,1.859
2023-10-20,SP98,1.884
2023-10-20,E10,1.806
2023-10-18,Gazole,1.815
2023-10-20,Gazole,1.899
2023-10-19,E10,1.779
2023-10-20,E85,1.249
2023-10-20,SP98,1.99
2023-10-16,Gazole,1.829
2023-10-12,Gazole,1.875
2023-10-18,SP98,1.88
2023-10-13,SP95,1.966
2023-10-20,E10,1.915
2023-10-19,SP98,2.069
2023-10-11,SP98,1.979
2023-10-20,GPLc,0.88
2023-10-19,E10,1.832
2023-10-17,Gazole,1.95
2023-08-28,GPLc,1.099
2023-09-14,Gazole,1.98
2023-09-14,SP95,1.99
2023-10-18,Gazole,1.927
2023-10-19,SP98,2.019
2023-10-20,SP98,1.883
2023-10-20,SP98,1.99
2023-10-20,SP98,1.809
2023-10-20,E10,1.917
2023-10-20,E85,0.994
2023-10-16,SP98,1.899
2023-10-14,SP95,1.835
2023-10-19,SP98,2.099
2023-10-19,SP98,2.225
2023-10-20,SP95,1.829
2023-10-14,SP98,1.899
2023-10-19,Gazole,1.989
2023-10-19,GPLc,1.017
2023-10-18,E10,1.799
2023-10-19,Gazole,1.838
2023-10-19,Gazole,2.059
2023-10-20,E10,1.779
2023-10-17,E10,1.859
2023-10-17,SP98,1.939
2023-10-17,Gazole,1.879
2023-10-20,E10,1.8
2023-10-13,SP95,1.975
2023-10-18,SP95,1.859
2023-10-10,Gazole,1.949
2023-10-14,E10,1.859
2023-10-18,Gazole,1.929
2023-10-14,SP98,1.929
2023-10-19,SP98,1.897
2023-10-18,E10,1.799
2023-10-19,Gazole,1.899
2023-10-14,SP98,1.899
2023-07-10,E85,0.998
2023-10-20,Gazole,1.889
2023-10-20,Gazole,1.989
2023-09-02,Gazole,1.99
2023-10-17,Gazole,1.86
2023-10-20,SP95,1.767
2023-09-21,SP98,2.196
2023-10-12,Gazole,1.849
2023-10-16,SP95,1.815
2023-10-20,SP98,1.999
2023-10-20,E10,1.819
2023-10-16,SP98,1.899
2023-10-20,SP98,1.99
2023-10-16,Gazole,2.034
2023-10-20,Gazole,2.129
2023-10-20,E10,1.821
2023-10-20,E85,1.139
2023-10-20,E85,0.941
2023-10-13,GPLc,0.938
2023-10-19,Gazole,1.849
2023-09-18,E85,0.998
2023-10-17,SP98,1.99
2023-10-20,E10,1.77
2023-10-18,Gazole,1.926
2023-10-20,E85,0.994
2023-07-05,SP95,1.98
2023-10-19,E10,1.869
2023-10-11,E10,1.799
2023-10-19,Gazole,1.929
2023-10-11,SP95,1.909
2023-10-20,SP98,1.904
2023-10-20,E10,1.92
2023-10-17,SP95,1.849
2023-10-10,SP98,1.928
2023-10-18,SP95,1.839
2023-10-02,Gazole,1.97
2023-10-18,E10,1.839
2023-10-10,E10,1.899
2023-10-17,E10,1.82
2023-10-19,Gazole,2.049
2023-10-20,SP98,1.902
2023-10-14,SP98,1.899
2023-10-20,Gazole,1.949
2023-10-20,E10,1.839
2023-10-19,E10,1.804
2023-10-18,Gazole,1.954
2023-10-18,E10,1.895
2023-10-19,SP95,1.879
2023-10-20,E10,1.889
2023-10-20,SP98,1.856
2023-10-18,Gazole,1.813
2023-10-05,SP98,1.99
2023-10-10,E10,1.943
2023-10-19,Gazole,1.919
2023-10-19,SP98,1.873
2023-10-19,SP98,1.979
2023-10-09,SP95,1.889
2023-10-20,Gazole,1.99
2023-10-18,Gazole,1.949
2023-03-28,E85,1.365
2023-10-14,SP95,1.845
2023-10-12,Gazole,1.869
2023-10-19,E10,2.049
2023-10-18,Gazole,1.859
2023-10-19,Gazole,1.899
2023-10-20,Gazole,1.829
2023-10-18,SP98,1.883
2023-10-20,E85,1.099
2023-10-17,Gazole,1.863
2023-10-20,SP98,2.169
2023-10-19,E10,2.099
2023-10-20,E85,0.945
2023-10-17,SP95,1.784
2023-10-20,SP98,1.823
2023-08-21,GPLc,0.989
2023-10-20,Gazole,1.897
2023-10-16,SP98,1.959
2023-10-17,SP98,1.899
2023-10-20,E10,1.745
2023-10-19,SP98,1.899
2023-10-19,SP98,2.209
2023-07-31,E85,0.998
2023-10-09,E10,1.799
2023-10-19,Gazole,1.919
2023-10-09,SP98,1.899
2023-10-19,SP98,1.919
2023-10-18,E10,1.809
2023-10-19,SP98,1.869
2023-10-20,E85,0.994
2023-07-18,E85,0.999
2023-10-19,Gazole,1.856
2023-10-20,Gazole,2.189
2023-10-19,E10,1.932
2023-10-20,Gazole,1.859
2023-10-17,Gazole,1.99
2023-10-10,E10,1.913
2023-10-20,Gazole,1.964
2023-10-11,SP98,1.92
2023-10-19,Gazole,1.884
2023-10-20,E10,1.922
2023-10-07,E10,1.876
2023-10-18,E10,1.899
2023-10-20,GPLc,0.974
2023-10-19,Gazole,1.939
2023-10-17,SP98,2.033
2023-10-19,E10,1.906
2023-08-28,SP98,1.99
2023-10-06,SP98,1.939
2023-10-13,SP95,1.9
2023-09-22,E85,1.221
2023-10-19,Gazole,1.944
2023-10-20,SP98,1.89
2023-10-20,E10,1.819
2023-10-16,SP95,1.778
2023-10-18,E85,0.972
2023-07-17,SP95,1.99
2023-10-17,Gazole,1.99
2023-10-19,E10,1.901
2023-10-20,E10,1.809
2023-10-13,Gazole,1.96
2023-10-13,E10,1.921
2023-10-19,E10,1.839
2023-10-17,E10,1.99
2023-10-20,Gazole,1.925
2023-10-20,E10,1.96
2023-10-13,SP95,1.925
2023-10-19,Gazole,1.88
2023-08-02,E85,1.189
2023-09-11,E10,2.12
2023-10-20,SP95,1.779
2023-10-19,Gazole,1.826
2023-09-19,E10,1.89
2023-10-20,E10,1.917
2023-10-18,SP98,1.89
2023-10-11,Gazole,1.88
2023-10-19,SP98,2.059
2023-10-18,Gazole,1.834
2023-10-20,SP98,1.819
2023-10-18,SP98,1.939
2023-10-16,Gazole,1.845
2023-10-17,Gazole,1.879
2023-10-19,SP95,1.872
2023-10-20,E10,1.81
2023-10-11,SP95,1.869
2023-10-11,SP95,1.949
2023-10-16,E10,1.959
2023-10-20,E10,1.933
2023-09-23,Gazole,1.985
2023-10-10,SP95,1.935
2023-10-18,E10,1.799
2023-10-17,Gazole,1.849
2023-10-20,SP98,1.887
2023-10-20,E10,1.85
2023-10-20,E10,1.842
2023-10-20,Gazole,1.849
2023-10-20,E85,1.039
2023-10-16,SP98,1.99
2023-10-20,SP98,1.956
2023-10-19,E85,1.159
2023-10-20,SP98,2.194
2023-10-19,Gazole,1.819
2023-10-19,Gazole,1.949
2023-10-17,SP98,1.845
2023-10-19,SP95,1.869
2023-10-20,E10,2.129
2023-10-18,Gazole,1.869
2023-10-20,SP95,1.768
2023-10-20,Gazole,1.984
2023-07-05,E85,0.999
2023-10-19,Gazole,1.899
2023-10-17,E10,1.79
2023-10-14,SP98,1.889
2023-10-05,E85,0.999
2023-10-09,Gazole,1.897
2023-10-19,Gazole,1.919
2023-10-16,GPLc,0.969
2023-10-20,E10,1.832
2023-10-06,Gazole,1.875
2023-10-19,GPLc,1.054
2023-10-18,Gazole,1.881
2023-10-14,SP98,1.985
2023-10-20,E85,0.979
2023-10-20,SP98,1.857
2023-10-20,Gazole,1.889
2023-10-20,Gazole,1.985
2023-10-13,E10,1.849
2023-10-09,SP95,1.845
2023-10-20,Gazole,1.869
2023-10-10,E10,1.86
2023-10-17,Gazole,1.99
2023-10-20,SP98,1.99
2023-10-17,SP95,1.977
2023-10-20,Gazole,1.89
2023-10-09,SP98,1.99
2023-10-19,Gazole,1.939
2023-09-22,Gazole,1.985
2023-10-19,SP98,2.029
2023-08-16,SP98,2.129
2023-10-20,Gazole,1.864
2023-10-19,SP95,1.83
2023-10-19,Gazole,1.837
2023-10-19,SP95,1.889
2023-10-11,SP95,1.99
2023-10-16,SP98,1.889
2023-10-19,Gazole,1.845
2023-10-20,E10,1.859
2023-10-18,E10,1.735
2023-10-18,E10,1.795
2023-10-18,SP98,1.855
2023-10-20,E85,0.994
2023-10-17,E10,1.78
2023-10-17,SP98,1.815
2023-10-20,Gazole,1.898
2023-08-29,SP98,2.028
2023-10-19,Gazole,1.859
2023-10-16,Gazole,1.798
2023-10-18,E10,2.05
2023-10-16,SP95,1.766
2023-10-20,E85,1.089
2023-09-11,Gazole,1.989
2023-10-06,E85,0.999
2023-02-24,SP95,1.97
2023-09-12,E10,1.99
2023-10-17,Gazole,1.864
2023-10-16,SP95,1.849
2023-09-19,Gazole,1.999
2023-10-16,E85,1.099
2023-10-14,SP95,1.95
2023-10-13,E10,1.795
2023-10-19,Gazole,1.958
2023-10-17,SP98,1.916
2023-10-13,SP98,2.006
2023-10-20,E10,1.749
2023-10-16,E85,1.1
2023-10-19,Gazole,1.885
2023-10-13,SP98,1.895
2023-10-19,Gazole,1.928
2023-10-16,Gazole,1.855
2023-10-19,SP98,1.968
2023-10-14,SP98,1.889
2023-10-19,SP98,1.999
2023-10-18,Gazole,1.881
2023-10-19,Gazole,1.827
2023-10-20,E10,1.747
2023-10-20,E85,0.994
2023-09-04,Gazole,1.98
2023-10-20,Gazole,1.886
2023-10-20,SP98,1.904
2023-10-09,E85,1.008
2023-10-20,GPLc,0.95
2023-10-17,SP98,2.234
2023-10-19,E10,1.909
2023-10-20,Gazole,1.844
2023-10-17,Gazole,1.989
2023-10-16,SP95,1.837
2023-10-14,Gazole,1.859
2023-10-20,E10,1.99
2023-10-16,SP95,1.827
2023-10-17,Gazole,1.889
2023-10-20,SP98,1.922
2023-10-19,SP98,1.851
2023-09-11,SP98,1.99
2023-10-19,SP98,1.859
2023-10-19,SP98,1.939
2023-10-14,Gazole,1.934
2023-10-18,GPLc,0.99
2023-10-19,Gazole,1.889
2023-10-20,SP98,1.933
2023-09-14,Gazole,1.99
2023-10-17,Gazole,1.919
2023-10-20,SP98,1.909
2023-10-20,E10,1.83
2023-10-17,Gazole,1.894
2023-10-20,E10,1.772
2023-10-20,E85,1.059
2023-10-19,Gazole,1.869
2023-10-17,Gazole,1.969
2023-10-20,Gazole,1.849
2023-10-19,SP98,1.949
2023-09-15,SP95,2.089
2023-10-13,SP98,1.99
2023-10-20,SP98,1.929
2023-10-16,SP95,1.903
2023-10-14,Gazole,1.86
2023-10-18,E10,1.784
2023-10-18,Gazole,2.039
2023-10-20,GPLc,0.914
2023-10-20,Gazole,1.874
2023-10-02,E85,0.994
2023-10-18,Gazole,1.939
2023-10-20,SP98,1.879
2023-10-16,SP98,1.848
2023-10-19,E85,0.952
2023-10-19,E85,0.969
2023-10-20,SP98,1.99
2023-10-20,E10,1.829
2023-10-20,Gazole,1.902
2023-09-23,GPLc,1.069
2023-10-20,Gazole,1.8
2023-10-20,Gazole,1.879
2023-10-20,E10,1.771
2023-10-20,E10,1.846
2023-10-18,Gazole,2.019
2023-10-19,E10,1.939
2023-10-20,Gazole,1.874
2023-10-20,SP98,1.944
2023-10-17,Gazole,1.868
2023-10-20,SP98,1.99
2023-10-17,Gazole,1.912
2023-10-20,SP98,1.99
2023-10-20,E10,1.823
2023-08-25,E85,0.998
2023-09-15,Gazole,2.089
2023-10-19,Gazole,1.999
2023-10-20,E85,1.009
2023-10-20,Gazole,1.84
2023-10-20,SP98,1.836
2023-10-14,E85,0.998
2023-10-20,Gazole,1.898
2023-10-20,SP98,1.929
2023-10-17,E10,1.835
2023-10-20,SP98,1.99
2023-10-12,E10,1.799
2023-10-20,E85,1.031
2023-10-12,SP98,2.08
2023-10-18,Gazole,1.831
2023-10-18,SP98,1.823
2023-10-20,Gazole,1.99
2023-10-13,Gazole,1.929
2023-10-20,SP98,1.919
2023-10-20,E85,1.259
2023-10-19,SP98,2.242
2023-10-18,Gazole,1.969
2023-10-20,E10,1.855
2023-10-17,SP95,1.91
2023-10-16,SP98,1.999
2023-10-19,SP95,1.782
2023-10-17,SP95,1.787
2023-10-13,E85,1.109
2023-10-18,Gazole,1.879
2023-10-19,SP98,1.99
2023-10-19,E85,0.956
2023-10-19,E10,1.734
2023-10-03,GPLc,0.999
2023-10-19,E10,1.801
2023-10-19,E10,1.78
2023-10-20,E10,1.797
2023-10-19,Gazole,1.861
2023-10-19,SP98,1.882
2023-10-14,SP98,1.929
2023-10-17,SP98,1.818
2023-10-20,Gazole,1.899
2023-10-17,E10,1.845
2023-10-11,E10,1.829
2023-10-13,E85,0.999
2023-10-20,E85,0.963
2023-10-20,E10,1.814
2023-10-12,Gazole,1.896
2023-10-09,GPLc,0.965
2023-10-20,Gazole,1.833
2023-10-19,E10,1.775
2023-10-19,SP98,1.929
2023-10-20,SP95,1.828
2023-09-12,SP98,2.02
2023-10-20,Gazole,1.884
2023-10-19,SP98,1.99
2023-10-20,Gazole,1.869
2023-10-18,E10,2.019
2023-10-11,SP95,1.865
2023-10-20,Gazole,1.859
2023-10-18,SP98,1.909
2023-10-19,E10,1.779
2023-10-19,Gazole,1.846
2023-10-20,E10,2.129
2023-10-18,SP95,1.869
2023-10-15,E85,0.998
2023-10-20,E85,0.994
2023-10-13,E10,1.756
2023-10-16,E10,1.789
2023-10-20,Gazole,1.879
2023-10-20,E85,0.994
2023-10-18,Gazole,1.925
2023-10-20,GPLc,1.099
2023-10-20,SP98,1.917
2023-10-17,SP95,1.889
2023-10-13,Gazole,1.878
2023-10-20,SP98,1.893
2023-10-20,SP98,1.99
2023-10-20,E10,1.873
2023-10-20,SP98,1.916
2023-10-19,E10,1.913
2023-10-19,SP98,1.987
2023-10-19,Gazole,1.976
2023-10-14,Gazole,1.969
2023-10-16,E10,1.94
2023-10-20,E10,1.99
2023-10-20,SP98,1.919
2023-10-20,GPLc,1.014
2023-10-18,E10,1.849
2023-10-19,SP98,1.99
2023-10-19,E10,1.893
2023-10-20,E10,1.941
2023-10-20,E85,1.149
2023-10-13,Gazole,1.899
2023-10-14,SP98,1.979
2023-09-16,E10,2.099
2023-10-20,SP95,1.876
2023-10-20,Gazole,1.99
2023-10-18,E85,0.998
2023-10-20,E10,1.862
2023-10-19,SP98,2.199
2023-09-24,SP95,2.1
2023-10-20,E10,1.829
2023-09-13,E85,0.999
2023-09-19,SP95,2.065
2023-09-19,SP98,2.1
2023-10-20,SP98,1.914
2023-09-29,SP98,2.17
2023-10-20,SP98,1.899
2023-10-20,E85,0.994
2023-10-20,E10,1.825
2023-10-20,Gazole,1.871
2023-09-23,E85,0.999
2023-10-12,SP98,1.899
2023-10-20,E10,1.826
2023-10-18,E10,1.819
2023-09-11,Gazole,1.959
2023-10-20,E10,1.917
2023-10-20,GPLc,1.054
2023-10-19,GPLc,1.115
2023-10-19,E10,1.926
2023-10-19,E10,1.759
2023-10-18,SP98,1.852
2023-10-11,SP95,1.97
2023-10-19,Gazole,1.909
2023-10-20,Gazole,1.869
2023-10-20,GPLc,0.949
2023-10-20,E10,1.794
2023-10-20,SP98,1.86
2023-10-11,SP95,1.905
2022-03-20,Gazole,2.249
2023-08-26,Gazole,1.98
2023-10-19,Gazole,1.949
2023-10-18,SP98,1.97
2023-10-20,Gazole,1.969
2023-10-20,Gazole,1.973
2023-10-20,SP98,1.875
2023-10-18,Gazole,1.875
2023-10-20,E85,0.994
2023-10-19,Gazole,1.849
2023-10-17,E10,1.789
2023-10-20,E85,0.994
2023-10-20,Gazole,1.879
2023-10-18,Gazole,1.889
2023-10-20,Gazole,1.884
2023-10-20,E10,1.92
2023-05-04,SP98,1.99
2023-10-19,Gazole,1.949
2023-10-19,E10,1.858
2023-10-20,Gazole,1.848
2023-10-20,Gazole,1.987
2023-09-27,Gazole,1.95
2023-10-20,E10,1.834
2023-10-20,SP98,1.921
2023-09-08,Gazole,1.99
2023-10-20,E10,1.806
2023-10-20,GPLc,0.945
2023-10-20,E85,0.994
2023-10-19,Gazole,1.833
2023-10-20,E10,1.851
2023-10-18,SP98,1.889
2023-10-20,Gazole,1.834
2023-10-20,SP98,1.832
2023-10-19,SP98,1.909
2023-10-11,SP98,2.07
2023-10-19,SP98,1.939
2023-10-20,GPLc,0.919
2023-10-20,E10,1.824
2023-10-20,Gazole,1.899
2023-10-18,Gazole,1.961
2023-10-20,SP98,1.908
2023-10-19,SP98,1.959
2023-10-20,SP98,1.99
2023-10-20,E85,1.099
2023-10-20,SP98,1.919
2023-10-20,SP98,1.943
2023-09-16,Gazole,1.99
2023-10-19,Gazole,1.849
2023-10-12,E85,0.969
2023-10-13,E10,1.825
2023-10-20,Gazole,1.99
2023-10-14,SP98,1.879
2023-10-19,E10,1.979
2023-10-19,Gazole,1.949
2023-10-20,Gazole,1.864
2023-10-18,SP98,1.899
2023-10-19,E10,1.999
2023-10-17,E10,1.881
2023-10-20,SP98,1.907
2023-10-05,E10,1.909
2023-10-20,Gazole,1.935
2023-10-20,Gazole,1.859
2023-10-16,E10,1.84
2023-10-19,Gazole,2.009
2023-10-18,Gazole,2.094
2023-10-20,Gazole,1.977
2023-10-20,E10,2.129
2023-10-13,SP98,1.859
2023-10-14,E10,1.809
2023-10-19,SP95,1.879
2023-10-19,SP98,1.835
2023-10-19,Gazole,1.889
2023-10-20,E10,1.811
2023-10-20,Gazole,1.839
2023-10-19,SP95,1.979
2023-10-17,E85,0.998
2023-10-18,E10,1.789
2023-10-19,E10,2.022
2023-10-20,SP98,1.859
2023-10-20,SP98,1.99
2023-10-19,E10,2.019
2023-10-18,SP98,1.909
2023-10-19,SP98,2.019
2023-10-20,SP95,1.866
2023-10-20,E10,1.925
2023-10-17,E10,2.114
2023-10-06,Gazole,2.04
2023-10-18,E10,1.839
2023-10-18,GPLc,0.974
2023-10-19,Gazole,1.879
2023-10-09,E10,1.899
2023-10-13,E10,1.839
2023-10-20,Gazole,1.884
2023-10-20,E85,0.994
2023-10-11,E85,0.999
2023-10-20,Gazole,1.959
2023-10-20,E10,1.912
2023-10-17,E10,1.778
2023-10-20,E10,1.806
2023-10-19,Gazole,1.84
2023-10-20,E85,0.994
2023-10-19,Gazole,1.98
2023-10-19,SP95,1.979
2023-10-19,GPLc,1.024
2023-10-20,E10,1.944
2023-10-20,SP98,1.838
2023-10-20,SP98,1.859
2022-03-24,SP95,2.02
2023-10-14,SP98,1.909
2023-10-13,SP95,1.869
2023-10-20,E10,1.814
2023-10-19,SP98,1.99
2023-10-20,E10,2.05
2023-10-20,GPLc,1.054
2023-10-20,E10,1.889
2023-09-01,SP98,1.99
2023-10-20,SP98,1.828
2023-10-20,SP98,1.99
2023-10-18,E10,1.773
2023-09-05,SP98,1.99
2023-10-10,SP95,1.919
2023-10-19,Gazole,2.144
2023-10-06,SP95,1.999
2023-10-20,SP98,1.99
2023-10-20,E10,1.76
2023-10-20,Gazole,1.988
2023-10-20,SP98,1.99
2023-10-20,SP98,1.99
2023-10-20,SP98,1.99
2023-10-18,Gazole,1.99
2023-10-11,E85,0.998
2023-10-18,Gazole,1.925
2023-10-19,Gazole,1.879
2023-10-16,E10,1.819
2023-10-19,Gazole,1.978
2023-10-13,E85,1.199
2023-10-16,Gazole,1.949
2023-10-20,Gazole,1.889
2023-10-20,SP98,1.895
2023-10-19,SP98,2.013
2023-10-20,SP98,1.904
2023-10-18,E10,1.867
2023-10-19,SP98,1.999
2023-10-19,Gazole,1.969
2023-10-19,Gazole,1.807
2023-10-19,SP98,1.839
2023-10-20,E10,1.976
2023-10-19,E85,1.039
2023-10-20,SP98,1.914
2023-10-20,SP98,1.839
2023-10-19,Gazole,1.929
2023-10-19,SP95,1.979
2023-10-17,E10,1.849
2023-10-20,E10,1.765
2023-10-19,Gazole,1.879
2023-10-11,SP98,1.915
2023-10-17,Gazole,1.865
2023-10-10,Gazole,1.852
2023-10-17,SP98,1.929
2023-10-17,SP98,1.899
2023-10-18,E10,1.975
2023-10-20,E85,0.994
2023-10-05,Gazole,1.99
2023-10-20,Gazole,1.978
2023-10-07,GPLc,0.918
2023-10-17,Gazole,1.87
2023-03-01,SP95,1.99
2023-04-07,SP98,1.99
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.939
2023-10-19,SP98,1.939
2023-10-16,Gazole,1.818
2023-10-20,Gazole,1.819
2023-10-20,E10,1.776
2023-10-19,Gazole,1.879
2023-10-20,SP98,1.99
2023-10-12,Gazole,1.87
2023-10-19,E85,0.95
2023-10-20,E10,1.789
2023-10-16,SP95,1.865
2023-10-10,SP95,1.839
2023-10-13,SP95,1.869
2023-10-05,E10,1.85
2023-10-16,Gazole,1.816
2022-12-27,GPLc,1.389
2023-09-23,Gazole,1.929
2023-10-20,E10,1.929
2023-10-20,Gazole,1.99
2023-10-19,E85,0.998
2023-10-18,E10,2.03
2023-10-17,SP98,1.919
2023-10-20,E10,1.942
2023-10-18,SP98,1.885
2023-08-02,Gazole,1.99
2023-10-19,SP95,1.8
2023-10-20,Gazole,1.949
2023-10-20,E10,1.89
2023-10-02,SP95,1.934
2023-10-06,SP95,1.959
2023-10-17,SP98,1.859
2023-10-16,SP98,1.899
2023-10-19,SP98,2.038
2023-10-18,E10,1.825
2023-10-18,Gazole,1.929
2023-10-19,SP95,1.849
2023-10-13,E85,0.945
2023-10-20,SP98,2.116
2023-10-20,SP98,1.899
2023-10-20,Gazole,1.879
2023-10-12,SP95,1.99
2023-10-18,E10,1.779
2023-10-12,SP95,1.919
2023-10-18,SP98,1.879
2023-10-20,SP95,1.911
2023-10-20,GPLc,0.919
2023-10-20,Gazole,1.952
2023-10-18,E10,1.853
2023-10-19,Gazole,1.86
2023-10-10,SP98,1.919
2023-10-20,E10,1.829
2023-10-11,SP95,1.869
2023-10-20,SP95,1.839
2023-10-18,SP95,1.953
2023-10-16,SP98,1.885
2023-10-20,SP98,1.99
2023-10-11,SP95,1.849
2023-09-01,GPLc,0.955
2023-10-18,SP98,1.829
2023-10-20,Gazole,1.899
2023-10-14,SP98,1.879
2023-10-20,E10,1.857
2023-10-20,SP95,1.799
2023-10-13,SP98,1.921
2023-10-20,Gazole,1.857
2023-10-20,E10,1.73
2023-10-17,SP98,1.849
2023-10-20,SP98,1.911
2023-10-19,GPLc,1.168
